policy,slot_index,scale,carbon_intensity,day_ahead_price,real_time_price
optionB_budget0.90_beta0.01_gamma1.00,46,0,85.0,33.65,26.91
optionB_budget0.90_beta0.01_gamma1.00,47,0,91.0,34.59,21.63083333333333
optionC_lambda0.50,0,2,92.0,10.14,12.723333333333334
optionC_lambda0.50,1,2,96.0,9.36,5.970833333333334
optionC_lambda0.50,2,2,98.0,9.06,7.86
optionC_lambda0.50,3,2,100.0,10.08,14.696666666666665
optionC_lambda0.50,4,2,98.0,14.33,34.67416666666667
optionC_lambda0.50,5,1,98.0,19.15,26.945000000000004
optionC_lambda0.50,6,0,96.0,35.55,36.14
optionC_lambda0.50,7,0,93.0,35.33,32.5175
optionC_lambda0.50,8,0,86.0,30.29,33.76916666666666
optionC_lambda0.50,9,0,79.0,30.48,14.690833333333332
optionC_lambda0.50,10,1,67.0,31.4,11.320833333333333
optionC_lambda0.50,11,1,62.0,33.38,13.204166666666666
optionC_lambda0.50,12,1,60.0,34.47,2.6
optionC_lambda0.50,13,0,63.0,37.07,13.165
optionC_lambda0.50,14,0,62.0,36.14,17.45
optionC_lambda0.50,15,0,70.0,36.43,31.770833333333332
optionC_lambda0.50,16,0,75.0,46.88,55.70666666666667
optionC_lambda0.50,17,0,73.0,54.49,60.38666666666666
optionC_lambda0.50,18,0,75.0,74.91,244.5533333333333
optionC_lambda0.50,19,0,81.0,99.9,97.6475
optionC_lambda0.50,20,0,85.0,63.3,122.53583333333334
optionC_lambda0.50,21,0,85.0,43.0,28.940833333333334
optionC_lambda0.50,22,0,91.0,33.65,26.91
optionC_lambda0.50,23,0,95.0,34.59,21.63083333333333
optionC_lambda0.50,24,2,92.0,10.14,12.723333333333334
optionC_lambda0.50,25,2,92.0,9.36,5.970833333333334
optionC_lambda0.50,26,2,96.0,9.06,7.86
optionC_lambda0.50,27,2,98.0,10.08,14.696666666666665
optionC_lambda0.50,28,2,100.0,14.33,34.67416666666667
optionC_lambda0.50,29,1,98.0,19.15,26.945000000000004
optionC_lambda0.50,30,0,98.0,35.55,36.14
optionC_lambda0.50,31,0,96.0,35.33,32.5175
optionC_lambda0.50,32,0,93.0,30.29,33.76916666666666
optionC_lambda0.50,33,0,86.0,30.48,14.690833333333332
optionC_lambda0.50,34,0,79.0,31.4,11.320833333333333
optionC_lambda0.50,35,0,67.0,33.38,13.204166666666666
optionC_lambda0.50,36,1,62.0,34.47,2.6
optionC_lambda0.50,37,0,60.0,37.07,13.165
optionC_lambda0.50,38,0,63.0,36.14,17.45
optionC_lambda0.50,39,0,62.0,36.43,31.770833333333332
optionC_lambda0.50,40,0,70.0,46.88,55.70666666666667
optionC_lambda0.50,41,0,75.0,54.49,60.38666666666666
optionC_lambda0.50,42,0,73.0,74.91,244.5533333333333
optionC_lambda0.50,43,0,75.0,99.9,97.6475
optionC_lambda0.50,44,0,81.0,63.3,122.53583333333334
optionC_lambda0.50,45,0,85.0,43.0,28.940833333333334
optionC_lambda0.50,46,0,85.0,33.65,26.91
optionC_lambda0.50,47,0,91.0,34.59,21.63083333333333
optionC_lambda0.60,0,2,92.0,10.14,12.723333333333334
optionC_lambda0.60,1,2,96.0,9.36,5.970833333333334
optionC_lambda0.60,2,2,98.0,9.06,7.86
optionC_lambda0.60,3,1,100.0,10.08,14.696666666666665
optionC_lambda0.60,4,1,98.0,14.33,34.67416666666667
optionC_lambda0.60,5,0,98.0,19.15,26.945000000000004
optionC_lambda0.60,6,0,96.0,35.55,36.14
optionC_lambda0.60,7,0,93.0,35.33,32.5175
optionC_lambda0.60,8,0,86.0,30.29,33.76916666666666
optionC_lambda0.60,9,0,79.0,30.48,14.690833333333332
optionC_lambda0.60,10,1,67.0,31.4,11.320833333333333
optionC_lambda0.60,11,1,62.0,33.38,13.204166666666666
optionC_lambda0.60,12,1,60.0,34.47,2.6
optionC_lambda0.60,13,0,63.0,37.07,13.165
optionC_lambda0.60,14,1,62.0,36.14,17.45
optionC_lambda0.60,15,0,70.0,36.43,31.770833333333332
optionC_lambda0.60,16,0,75.0,46.88,55.70666666666667
optionC_lambda0.60,17,0,73.0,54.49,60.38666666666666
optionC_lambda0.60,18,0,75.0,74.91,244.5533333333333
optionC_lambda0.60,19,0,81.0,99.9,97.6475
optionC_lambda0.60,20,0,85.0,63.3,122.53583333333334
optionC_lambda0.60,21,0,85.0,43.0,28.940833333333334
optionC_lambda0.60,22,0,91.0,33.65,26.91
optionC_lambda0.60,23,0,95.0,34.59,21.63083333333333
optionC_lambda0.60,24,2,92.0,10.14,12.723333333333334
optionC_lambda0.60,25,2,92.0,9.36,5.970833333333334
optionC_lambda0.60,26,2,96.0,9.06,7.86
optionC_lambda0.60,27,2,98.0,10.08,14.696666666666665
optionC_lambda0.60,28,0,100.0,14.33,34.67416666666667
optionC_lambda0.60,29,0,98.0,19.15,26.945000000000004
optionC_lambda0.60,30,0,98.0,35.55,36.14
optionC_lambda0.60,31,0,96.0,35.33,32.5175
optionC_lambda0.60,32,0,93.0,30.29,33.76916666666666
optionC_lambda0.60,33,0,86.0,30.48,14.690833333333332
optionC_lambda0.60,34,0,79.0,31.4,11.320833333333333
optionC_lambda0.60,35,1,67.0,33.38,13.204166666666666
optionC_lambda0.60,36,1,62.0,34.47,2.6
optionC_lambda0.60,37,1,60.0,37.07,13.165
optionC_lambda0.60,38,1,63.0,36.14,17.45
optionC_lambda0.60,39,1,62.0,36.43,31.770833333333332
optionC_lambda0.60,40,0,70.0,46.88,55.70666666666667
optionC_lambda0.60,41,0,75.0,54.49,60.38666666666666
optionC_lambda0.60,42,0,73.0,74.91,244.5533333333333
optionC_lambda0.60,43,0,75.0,99.9,97.6475
optionC_lambda0.60,44,0,81.0,63.3,122.53583333333334
optionC_lambda0.60,45,0,85.0,43.0,28.940833333333334
optionC_lambda0.60,46,0,85.0,33.65,26.91
optionC_lambda0.60,47,0,91.0,34.59,21.63083333333333
optionC_lambda0.70,0,1,92.0,10.14,12.723333333333334
optionC_lambda0.70,1,1,96.0,9.36,5.970833333333334
optionC_lambda0.70,2,1,98.0,9.06,7.86
optionC_lambda0.70,3,0,100.0,10.08,14.696666666666665
optionC_lambda0.70,4,0,98.0,14.33,34.67416666666667
optionC_lambda0.70,5,0,98.0,19.15,26.945000000000004
optionC_lambda0.70,6,0,96.0,35.55,36.14
optionC_lambda0.70,7,0,93.0,35.33,32.5175
optionC_lambda0.70,8,0,86.0,30.29,33.76916666666666
optionC_lambda0.70,9,0,79.0,30.48,14.690833333333332
optionC_lambda0.70,10,2,67.0,31.4,11.320833333333333
optionC_lambda0.70,11,2,62.0,33.38,13.204166666666666
optionC_lambda0.70,12,2,60.0,34.47,2.6
optionC_lambda0.70,13,2,63.0,37.07,13.165
optionC_lambda0.70,14,2,62.0,36.14,17.45
optionC_lambda0.70,15,0,70.0,36.43,31.770833333333332
optionC_lambda0.70,16,0,75.0,46.88,55.70666666666667
optionC_lambda0.70,17,0,73.0,54.49,60.38666666666666
optionC_lambda0.70,18,0,75.0,74.91,244.5533333333333
optionC_lambda0.70,19,0,81.0,99.9,97.6475
optionC_lambda0.70,20,0,85.0,63.3,122.53583333333334
optionC_lambda0.70,21,0,85.0,43.0,28.940833333333334
optionC_lambda0.70,22,0,91.0,33.65,26.91
optionC_lambda0.70,23,0,95.0,34.59,21.63083333333333
optionC_lambda0.70,24,1,92.0,10.14,12.723333333333334
optionC_lambda0.70,25,2,92.0,9.36,5.970833333333334
optionC_lambda0.70,26,1,96.0,9.06,7.86
optionC_lambda0.70,27,0,98.0,10.08,14.696666666666665
optionC_lambda0.70,28,0,100.0,14.33,34.67416666666667
optionC_lambda0.70,29,0,98.0,19.15,26.945000000000004
optionC_lambda0.70,30,0,98.0,35.55,36.14
optionC_lambda0.70,31,0,96.0,35.33,32.5175
optionC_lambda0.70,32,0,93.0,30.29,33.76916666666666
optionC_lambda0.70,33,0,86.0,30.48,14.690833333333332
optionC_lambda0.70,34,0,79.0,31.4,11.320833333333333
optionC_lambda0.70,35,1,67.0,33.38,13.204166666666666
optionC_lambda0.70,36,2,62.0,34.47,2.6
optionC_lambda0.70,37,2,60.0,37.07,13.165
optionC_lambda0.70,38,2,63.0,36.14,17.45
optionC_lambda0.70,39,2,62.0,36.43,31.770833333333332
optionC_lambda0.70,40,0,70.0,46.88,55.70666666666667
optionC_lambda0.70,41,0,75.0,54.49,60.38666666666666
optionC_lambda0.70,42,0,73.0,74.91,244.5533333333333
optionC_lambda0.70,43,0,75.0,99.9,97.6475
optionC_lambda0.70,44,0,81.0,63.3,122.53583333333334
optionC_lambda0.70,45,0,85.0,43.0,28.940833333333334
optionC_lambda0.70,46,0,85.0,33.65,26.91
optionC_lambda0.70,47,0,91.0,34.59,21.63083333333333
optionC_lambda0.80,0,1,92.0,10.14,12.723333333333334
optionC_lambda0.80,1,0,96.0,9.36,5.970833333333334
optionC_lambda0.80,2,0,98.0,9.06,7.86
optionC_lambda0.80,3,0,100.0,10.08,14.696666666666665
optionC_lambda0.80,4,0,98.0,14.33,34.67416666666667
optionC_lambda0.80,5,0,98.0,19.15,26.945000000000004
optionC_lambda0.80,6,0,96.0,35.55,36.14
optionC_lambda0.80,7,0,93.0,35.33,32.5175
optionC_lambda0.80,8,0,86.0,30.29,33.76916666666666
optionC_lambda0.80,9,1,79.0,30.48,14.690833333333332
optionC_lambda0.80,10,2,67.0,31.4,11.320833333333333
optionC_lambda0.80,11,2,62.0,33.38,13.204166666666666
optionC_lambda0.80,12,2,60.0,34.47,2.6
optionC_lambda0.80,13,2,63.0,37.07,13.165
optionC_lambda0.80,14,2,62.0,36.14,17.45
optionC_lambda0.80,15,2,70.0,36.43,31.770833333333332
optionC_lambda0.80,16,0,75.0,46.88,55.70666666666667
optionC_lambda0.80,17,0,73.0,54.49,60.38666666666666
optionC_lambda0.80,18,0,75.0,74.91,244.5533333333333
optionC_lambda0.80,19,0,81.0,99.9,97.6475
optionC_lambda0.80,20,0,85.0,63.3,122.53583333333334
optionC_lambda0.80,21,0,85.0,43.0,28.940833333333334
optionC_lambda0.80,22,0,91.0,33.65,26.91
optionC_lambda0.80,23,0,95.0,34.59,21.63083333333333
optionC_lambda0.80,24,1,92.0,10.14,12.723333333333334
optionC_lambda0.80,25,1,92.0,9.36,5.970833333333334
optionC_lambda0.80,26,0,96.0,9.06,7.86
optionC_lambda0.80,27,0,98.0,10.08,14.696666666666665
optionC_lambda0.80,28,0,100.0,14.33,34.67416666666667
optionC_lambda0.80,29,0,98.0,19.15,26.945000000000004
optionC_lambda0.80,30,0,98.0,35.55,36.14
optionC_lambda0.80,31,0,96.0,35.33,32.5175
optionC_lambda0.80,32,0,93.0,30.29,33.76916666666666
optionC_lambda0.80,33,0,86.0,30.48,14.690833333333332
optionC_lambda0.80,34,0,79.0,31.4,11.320833333333333
optionC_lambda0.80,35,2,67.0,33.38,13.204166666666666
optionC_lambda0.80,36,2,62.0,34.47,2.6
optionC_lambda0.80,37,2,60.0,37.07,13.165
optionC_lambda0.80,38,2,63.0,36.14,17.45
optionC_lambda0.80,39,2,62.0,36.43,31.770833333333332
optionC_lambda0.80,40,0,70.0,46.88,55.70666666666667
optionC_lambda0.80,41,0,75.0,54.49,60.38666666666666
optionC_lambda0.80,42,0,73.0,74.91,244.5533333333333
optionC_lambda0.80,43,0,75.0,99.9,97.6475
optionC_lambda0.80,44,0,81.0,63.3,122.53583333333334
optionC_lambda0.80,45,0,85.0,43.0,28.940833333333334
optionC_lambda0.80,46,0,85.0,33.65,26.91
optionC_lambda0.80,47,0,91.0,34.59,21.63083333333333
optionC_lambda0.90,0,0,92.0,10.14,12.723333333333334
optionC_lambda0.90,1,0,96.0,9.36,5.970833333333334
optionC_lambda0.90,2,0,98.0,9.06,7.86
optionC_lambda0.90,3,0,100.0,10.08,14.696666666666665
optionC_lambda0.90,4,0,98.0,14.33,34.67416666666667
optionC_lambda0.90,5,0,98.0,19.15,26.945000000000004
optionC_lambda0.90,6,0,96.0,35.55,36.14
optionC_lambda0.90,7,0,93.0,35.33,32.5175
optionC_lambda0.90,8,0,86.0,30.29,33.76916666666666
optionC_lambda0.90,9,1,79.0,30.48,14.690833333333332
optionC_lambda0.90,10,2,67.0,31.4,11.320833333333333
optionC_lambda0.90,11,2,62.0,33.38,13.204166666666666
optionC_lambda0.90,12,2,60.0,34.47,2.6
optionC_lambda0.90,13,2,63.0,37.07,13.165
optionC_lambda0.90,14,2,62.0,36.14,17.45
optionC_lambda0.90,15,2,70.0,36.43,31.770833333333332
optionC_lambda0.90,16,0,75.0,46.88,55.70666666666667
optionC_lambda0.90,17,0,73.0,54.49,60.38666666666666
optionC_lambda0.90,18,0,75.0,74.91,244.5533333333333
optionC_lambda0.90,19,0,81.0,99.9,97.6475
optionC_lambda0.90,20,0,85.0,63.3,122.53583333333334
optionC_lambda0.90,21,0,85.0,43.0,28.940833333333334
optionC_lambda0.90,22,0,91.0,33.65,26.91
optionC_lambda0.90,23,0,95.0,34.59,21.63083333333333
optionC_lambda0.90,24,0,92.0,10.14,12.723333333333334
optionC_lambda0.90,25,0,92.0,9.36,5.970833333333334
optionC_lambda0.90,26,0,96.0,9.06,7.86
optionC_lambda0.90,27,0,98.0,10.08,14.696666666666665
optionC_lambda0.90,28,0,100.0,14.33,34.67416666666667
optionC_lambda0.90,29,0,98.0,19.15,26.945000000000004
optionC_lambda0.90,30,0,98.0,35.55,36.14
optionC_lambda0.90,31,0,96.0,35.33,32.5175
optionC_lambda0.90,32,0,93.0,30.29,33.76916666666666
optionC_lambda0.90,33,0,86.0,30.48,14.690833333333332
optionC_lambda0.90,34,1,79.0,31.4,11.320833333333333
optionC_lambda0.90,35,2,67.0,33.38,13.204166666666666
optionC_lambda0.90,36,2,62.0,34.47,2.6
optionC_lambda0.90,37,2,60.0,37.07,13.165
optionC_lambda0.90,38,2,63.0,36.14,17.45
optionC_lambda0.90,39,2,62.0,36.43,31.770833333333332
optionC_lambda0.90,40,2,70.0,46.88,55.70666666666667
optionC_lambda0.90,41,0,75.0,54.49,60.38666666666666
optionC_lambda0.90,42,0,73.0,74.91,244.5533333333333
optionC_lambda0.90,43,0,75.0,99.9,97.6475
optionC_lambda0.90,44,0,81.0,63.3,122.53583333333334
optionC_lambda0.90,45,0,85.0,43.0,28.940833333333334
optionC_lambda0.90,46,0,85.0,33.65,26.91
optionC_lambda0.90,47,0,91.0,34.59,21.63083333333333
